SiteID,ProjectCode,TesterID,Lot Name,Login Mode,Date,Time,Input,Pass,Fail,Error#,Socket Usage,Socket Usage#
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:22:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:23:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:24:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:25:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:26:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:27:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:28:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:29:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:30:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:31:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:32:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:33:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:34:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:35:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:36:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:37:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:38:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:39:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:40:57,0,0,0,0,0,0
